1.000000000000000048e-04 5.219220537334201548e-01 5.101195446701856789e-02
1.151395399326446927e-04 5.156526241489136630e-01 4.776331717737190841e-02
1.325711365590109543e-04 5.098046427678676329e-01 4.494062937806012764e-02
1.526417967175233259e-04 5.039964919810068222e-01 4.246806411747052618e-02
1.757510624854791170e-04 4.981942223092373778e-01 4.019966515326047624e-02
2.023589647725157589e-04 4.924262174091713629e-01 3.804123406478818192e-02
2.329951810515371805e-04 4.867224007181961132e-01 3.608221262589485223e-02
2.682695795279724476e-04 4.811526626320515310e-01 3.443978609923611933e-02
3.088843596477481527e-04 4.756877643230396635e-01 3.300710437515452095e-02
3.556480306223128661e-04 4.703099872413792903e-01 3.170528946213140714e-02
4.094915062380427508e-04 4.650958587561209168e-01 3.042161068281441436e-02
4.714866363457394672e-04 4.600498690970135085e-01 2.914079159274975475e-02
5.428675439323859403e-04 4.550766233860727983e-01 2.793687468529989018e-02
6.250551925273975734e-04 4.501747255024930450e-01 2.679996196874918565e-02
7.196856730011521675e-04 4.452759085470045508e-01 2.567988106450463243e-02
8.286427728546842068e-04 4.405721796225224307e-01 2.469367976882737292e-02
9.540954763499943534e-04 4.362095698706958125e-01 2.393324654235414600e-02
1.098541141987558400e-03 4.320237595946461173e-01 2.328298197692286325e-02
1.264855216855295715e-03 4.279933994511625484e-01 2.263887670833293272e-02
1.456348477501244378e-03 4.240851480967033349e-01 2.183124754535667802e-02
1.676832936811008387e-03 4.203183109884729984e-01 2.091360557641431042e-02
1.930697728883249645e-03 4.167243612114405749e-01 2.000767031130366511e-02
2.222996482526195736e-03 4.133310437787030001e-01 1.916177200614344739e-02
2.559547922699535825e-03 4.101407331471613738e-01 1.832704844274586978e-02
2.947051702551809708e-03 4.072887576391579501e-01 1.766551193789412180e-02
3.393221771895329857e-03 4.048090913623783593e-01 1.716012524618305488e-02
3.906939937054616958e-03 4.029522091222026980e-01 1.667415005121403518e-02
4.498432668969444201e-03 4.017348062287342536e-01 1.628672313083027665e-02
5.179474679231212825e-03 4.012688743826219318e-01 1.612393769379286482e-02
5.963623316594642357e-03 4.014596669927691375e-01 1.621016685026222329e-02
6.866488450042998112e-03 4.022067458018352970e-01 1.660651255706058552e-02
7.906043210907700777e-03 4.037796719303393678e-01 1.682389308193954491e-02
9.102981779915217050e-03 4.062313348717502270e-01 1.671433878925073641e-02
1.048113134154685273e-02 4.096021530050364401e-01 1.663100415935659868e-02
1.206792640639328847e-02 4.140619207912534239e-01 1.651829798795584683e-02
1.389495494373137359e-02 4.201333205693014716e-01 1.610501627869928912e-02
1.599858719606057217e-02 4.277409593992672066e-01 1.569103380335565637e-02
1.842069969326716461e-02 4.369087494880640743e-01 1.536555653489372723e-02
2.120950887920190417e-02 4.476547574949510389e-01 1.490362048316696587e-02
2.442053094548649744e-02 4.599853897925060275e-01 1.418829428266056916e-02
2.811768697974230749e-02 4.741084058178651195e-01 1.354392051007238286e-02
3.237457542817643447e-02 4.899005321819326908e-01 1.290842663219851465e-02
3.727593720314938130e-02 5.069998482498023762e-01 1.223665176148918537e-02
4.291934260128778267e-02 5.254022328108304274e-01 1.153658362340799666e-02
4.941713361323833015e-02 5.452891843405023309e-01 1.073810634562078620e-02
5.689866029018292998e-02 5.652524514330429239e-01 1.069619278512902623e-02
6.551285568595509312e-02 5.849306960399397459e-01 1.094597870566028225e-02
7.543120063354614990e-02 6.049652784666068595e-01 1.040855047432872119e-02
8.685113737513520948e-02 6.252059430678251761e-01 9.753369968095629283e-03
1.000000000000000056e-01 6.450658200000000120e-01 9.793002637796645662e-03
1.163265306122449050e-01 6.681633787721220630e-01 1.017643806531060534e-02
1.326530612244898044e-01 6.874414050327382064e-01 1.051611966882545074e-02
1.489795918367347038e-01 7.024060766836944802e-01 1.091152213637827662e-02
1.653061224489796033e-01 7.139294147955075331e-01 1.133628869175182935e-02
1.816326530612245027e-01 7.207131843689202899e-01 1.230426517053745221e-02
1.979591836734694021e-01 7.223708121538943150e-01 1.250032090847500062e-02
2.142857142857143016e-01 7.189764487567673612e-01 1.251781872499279843e-02
2.306122448979592010e-01 7.117412524307588084e-01 1.229772223944200320e-02
2.469387755102041004e-01 7.013582295319235049e-01 1.194003310693880424e-02
2.632653061224490276e-01 6.881045284550147967e-01 1.155866526993589057e-02
2.795918367346938993e-01 6.714215205856344237e-01 1.105528830905571497e-02
2.959183673469387710e-01 6.526424526523527669e-01 1.089458089702714447e-02
3.122448979591836982e-01 6.316226608424150291e-01 1.077018659836364786e-02
3.285714285714286254e-01 6.077500186539003257e-01 1.116952747323463405e-02
3.448979591836734970e-01 5.836326619162366391e-01 1.101364075145081986e-02
3.612244897959183687e-01 5.581722686890733254e-01 1.089771491601521959e-02
3.775510204081632404e-01 5.309647906816499230e-01 1.029080153886721520e-02
3.938775510204082231e-01 5.026172192427382779e-01 9.833385791748083804e-03
4.102040816326530948e-01 4.729472143835790066e-01 8.930840437713421717e-03
4.265306122448979664e-01 4.424769600331791564e-01 9.367904277973288299e-03
4.428571428571428381e-01 4.126698332598315866e-01 1.059838981925867105e-02
4.591836734693878208e-01 3.809692818739471298e-01 1.056008118753932676e-02
4.755102040816326925e-01 3.512845707804219120e-01 1.082288870256591616e-02
4.918367346938775642e-01 3.239722561384902888e-01 1.024387162143642650e-02
5.081632653061224358e-01 2.987031131287182784e-01 1.045563517738316676e-02
5.244897959183674185e-01 2.729564461704206968e-01 1.074585510624960147e-02
5.408163265306122902e-01 2.480024241700939380e-01 1.119419072927162716e-02
5.571428571428571619e-01 2.252591619506083553e-01 1.056903482710983173e-02
5.734693877551020336e-01 2.033308396707086130e-01 9.862655545891154882e-03
5.897959183673470163e-01 1.810233365604385358e-01 1.092837393135298769e-02
6.061224489795918879e-01 1.609589521154481395e-01 1.120069476152043240e-02
6.224489795918367596e-01 1.415895843814952704e-01 1.196303501419522346e-02
6.387755102040816313e-01 1.247038505112701839e-01 1.174567493327440676e-02
6.551020408163265030e-01 1.085126989031491018e-01 1.129038558040623003e-02
6.714285714285714857e-01 9.332242088573453054e-02 1.158142679674851495e-02
6.877551020408163573e-01 8.010839740159633737e-02 1.022623955221433310e-02
7.040816326530612290e-01 6.807985569865412923e-02 1.038097601483088488e-02
7.204081632653062117e-01 5.772865008052108921e-02 1.071429636674453914e-02
7.367346938775510834e-01 4.815571853068702224e-02 1.220396766522050848e-02
7.530612244897959551e-01 3.941675457359115203e-02 1.293771834964407147e-02
7.693877551020408267e-01 3.326630455306706785e-02 1.201717042389163770e-02
7.857142857142856984e-01 2.854265247624555857e-02 1.152778484090345723e-02
8.020408163265306811e-01 2.272068462983138637e-02 1.039916298616219877e-02
8.183673469387755528e-01 1.825700122372798245e-02 9.575460541838392778e-03
8.346938775510204245e-01 1.483899533506974518e-02 8.458777665579302399e-03
8.510204081632654072e-01 1.184481233652320484e-02 7.668364582451015800e-03
8.673469387755102789e-01 9.122462586070438292e-03 6.634621311653081215e-03
8.836734693877551505e-01 7.202425593584829006e-03 5.472872084153720604e-03
9.000000000000000222e-01 6.006656214330170773e-03 5.044743278601566266e-03
