1.000000000000000048e-04 1.436073027852281747e+00 1.410829786450314760e+00
1.151395399326446927e-04 1.364958626022871213e+00 1.322403944448146795e+00
1.325711365590109543e-04 1.308744557998403835e+00 1.246856327363375705e+00
1.526417967175233259e-04 1.266716265313918344e+00 1.181035820270940784e+00
1.757510624854791170e-04 1.238632415751813820e+00 1.124100495485785611e+00
2.023589647725157589e-04 1.223304323506445579e+00 1.082280689395135109e+00
2.329951810515371805e-04 1.221403075342442968e+00 1.049932598530862737e+00
2.682695795279724476e-04 1.234246661261282352e+00 1.018495848476023369e+00
3.088843596477481527e-04 1.261118092261666934e+00 9.820269772796574870e-01
3.556480306223128661e-04 1.301809107355178963e+00 9.380345387151233227e-01
4.094915062380427508e-04 1.355955018492741582e+00 8.893711185159632882e-01
4.714866363457394672e-04 1.423415028768741042e+00 8.375259875883908078e-01
5.428675439323859403e-04 1.503558397812429392e+00 7.741246897837354979e-01
6.250551925273975734e-04 1.594760490544748555e+00 7.053377733669865535e-01
7.196856730011521675e-04 1.694368883930322145e+00 6.381482642538304217e-01
8.286427728546842068e-04 1.797933073006341420e+00 5.770645929332395285e-01
9.540954763499943534e-04 1.902288016649845925e+00 5.213202772176038780e-01
1.098541141987558400e-03 2.004993449735332334e+00 4.718001852409516306e-01
1.264855216855295715e-03 2.105514952847052701e+00 4.273401137522174764e-01
1.456348477501244378e-03 2.204919381213297669e+00 3.857407874870817932e-01
1.676832936811008387e-03 2.302838545246236102e+00 3.527675463927992805e-01
1.930697728883249645e-03 2.401250317650158284e+00 3.292460342654914274e-01
2.222996482526195736e-03 2.489413722921670402e+00 3.241005711624331820e-01
2.559547922699535825e-03 2.558364682243282839e+00 3.028155002281870400e-01
2.947051702551809708e-03 2.616224206212616199e+00 2.820170227437128752e-01
3.393221771895329857e-03 2.664071453832157932e+00 2.591501164691561443e-01
3.906939937054616958e-03 2.703361738998359520e+00 2.348943198277512467e-01
4.498432668969444201e-03 2.734359509219411066e+00 2.093647295324295721e-01
5.179474679231212825e-03 2.758211866006374358e+00 1.861954455819890830e-01
5.963623316594642357e-03 2.774504985860168027e+00 1.666400687266494929e-01
6.866488450042998112e-03 2.783256351062659117e+00 1.509792672160396587e-01
7.906043210907700777e-03 2.783431601575428349e+00 1.393981853977233343e-01
9.102981779915217050e-03 2.774862150044652420e+00 1.356247879444966997e-01
1.048113134154685273e-02 2.760566329600861124e+00 1.342862511369074530e-01
1.206792640639328847e-02 2.740601584470428342e+00 1.316902676015173357e-01
1.389495494373137359e-02 2.715933591822299764e+00 1.253457936888159319e-01
1.599858719606057217e-02 2.685154192466012724e+00 1.193572415535045228e-01
1.842069969326716461e-02 2.647431992894222486e+00 1.132596856420066828e-01
2.120950887920190417e-02 2.601477236862831166e+00 1.124669224631803938e-01
2.442053094548649744e-02 2.546935186302070164e+00 1.199475922069823675e-01
2.811768697974230749e-02 2.486491029640843564e+00 1.260482655459385648e-01
3.237457542817643447e-02 2.421072694716483120e+00 1.342529033015319173e-01
3.727593720314938130e-02 2.356120187280772438e+00 1.228918399554665974e-01
4.291934260128778267e-02 2.283609481004460040e+00 1.135313148672207062e-01
4.941713361323833015e-02 2.197861404801443985e+00 1.111765296966798489e-01
5.689866029018292998e-02 2.094792655510467227e+00 1.086382056511527999e-01
6.551285568595509312e-02 1.972943483478049043e+00 1.016059983620012930e-01
7.543120063354614990e-02 1.828797090456429908e+00 8.228479680656052009e-02
8.685113737513520948e-02 1.665052707183172664e+00 7.019163919958561204e-02
1.000000000000000056e-01 1.486650900000000108e+00 6.906649307998630194e-02
