1.000000000000000056e-01 1.195304199999999966e-03 6.037528197315490675e-03
1.163265306122449050e-01 1.010899534971207306e-03 5.145507231446976720e-03
1.326530612244898044e-01 1.097352653894629422e-03 5.055917088070817182e-03
1.489795918367347038e-01 1.678606730492365837e-03 5.179296401225694929e-03
1.653061224489796033e-01 2.284077980409629591e-03 5.150763234594859206e-03
1.816326530612245027e-01 2.610410238272599208e-03 4.943903025434586221e-03
1.979591836734694021e-01 2.967414949183228793e-03 4.904595754975780986e-03
2.142857142857143016e-01 3.265868387940330363e-03 4.908035171917084563e-03
2.306122448979592010e-01 3.536738512125343209e-03 4.936859069713762579e-03
2.469387755102041004e-01 3.837899969176820913e-03 4.971917106999092055e-03
2.632653061224490276e-01 4.111820182104665954e-03 4.998624135573791899e-03
2.795918367346938993e-01 4.361592170167226737e-03 5.058001219672858366e-03
2.959183673469387710e-01 4.677260234324302941e-03 4.992584070232586671e-03
3.122448979591836982e-01 4.969434566622568314e-03 5.018129402137327423e-03
3.285714285714286254e-01 4.972232371569194724e-03 4.961915159579504894e-03
3.448979591836734970e-01 4.986885046894676439e-03 4.867251829657326737e-03
3.612244897959183687e-01 5.194980618384773159e-03 4.671733073712271492e-03
3.775510204081632404e-01 5.112247513943503525e-03 4.533700952241386320e-03
3.938775510204082231e-01 4.843877522511543486e-03 4.354338837886682044e-03
4.102040816326530948e-01 4.581162311501288040e-03 4.183485454464925569e-03
4.265306122448979664e-01 4.575902333115733529e-03 4.080267829835968439e-03
4.428571428571428381e-01 4.699505512860680662e-03 4.310263817980366542e-03
4.591836734693878208e-01 4.411877109285056511e-03 4.028341424745536872e-03
4.755102040816326925e-01 3.912002421612906407e-03 3.990957946643638315e-03
4.918367346938775642e-01 3.508374796053288693e-03 3.946269400029071145e-03
5.081632653061224358e-01 3.299279920697378594e-03 3.769594688649386023e-03
5.244897959183674185e-01 3.450148591760391226e-03 3.710058644842988921e-03
5.408163265306122902e-01 3.549779478918272963e-03 3.698483399590634692e-03
5.571428571428571619e-01 3.395360677725176805e-03 3.549039373020256537e-03
5.734693877551020336e-01 2.692149192139742069e-03 3.236751522896792223e-03
5.897959183673470163e-01 1.834975916214879547e-03 3.320370979116342262e-03
6.061224489795918879e-01 1.434505641425406911e-03 3.229120908684111283e-03
6.224489795918367596e-01 1.255560850425938837e-03 3.015839887985304404e-03
6.387755102040816313e-01 1.511434556359628157e-03 2.918041857848065277e-03
6.551020408163265030e-01 1.375912011189511308e-03 2.643676721640121109e-03
6.714285714285714857e-01 1.063345719439776462e-03 2.353021475347306501e-03
6.877551020408163573e-01 6.893171889063837545e-04 2.151276015229100676e-03
7.040816326530612290e-01 2.400689127714897590e-04 2.094057650527441673e-03
7.204081632653062117e-01 -1.202600787526237567e-05 2.053675732589019861e-03
7.367346938775510834e-01 -1.513013065019109627e-04 1.912085561785451492e-03
7.530612244897959551e-01 -2.055206984531875094e-04 1.854542395242731595e-03
7.693877551020408267e-01 -2.329992136797600396e-04 1.812885362980177790e-03
7.857142857142856984e-01 -2.027384854668734027e-04 1.637337392279653199e-03
8.020408163265306811e-01 -1.425192807261697631e-04 1.533165760304424849e-03
8.183673469387755528e-01 -1.138655908763324358e-04 1.448744408941626295e-03
8.346938775510204245e-01 -1.259014983128754327e-04 1.219932345173984842e-03
8.510204081632654072e-01 -1.269871109435181890e-04 1.005675751561662876e-03
8.673469387755102789e-01 -1.141045310238823546e-04 8.086130827908307415e-04
8.836734693877551505e-01 -8.122948150597573426e-05 6.464492371260225972e-04
9.000000000000000222e-01 -2.604869388541081849e-05 6.175356181904082626e-04
